Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Headline,Text,Media,Media Credit,Media Caption,Media Thumbnail,Type,Group,Background
1937,,,,,,,,4/20/1905,Booklet,"Pamphet celebrating the coronation year for King George VI in 1937.""The History of Our Flag, Laura Secord Candy Shops, commemorating the Coronation of their gracious Majesties KING GEORGE VI and QUEEN ELIZABETH at Westminister Abbey, May 12th 1937."" On the reverse it states-How we got our flag. St. George's cross, St. Patrick's cross and St. Andrew's cross overlapping upon each other to create the Union Jack. Laura Secord was a Canadian heroine of the War of 1812, she was known to walk 32 km through enemy territory to warn the British forces of an impending American attack. ""Laura Secords Candy company was founded in 1913, its first store was located on Younge Street in Toronto Ontario.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/066/992147.jpg,,992.147,https://s3.amazonaws.com/pastperfectonline/images/museum_74/066/thumbs/992147.jpg,,"Union Jack, Laura Secord Candy Company, Coronation of 1937King George VI",
1937,,,,,,,,4/20/1905,Indenture,"Discharge of portion of mortgage for bloack 32 which dated May 29,1937 and initiated in the Indenture dated June 4, 1918. The agreement is between John Carnochan, builder in the Town of Niagara, county of Lincoln, and The Security Loan and Savings Company, St. Catharines, for the amount of $2,100. The indenture is for part of Block 32, which is bound by Wellington, Platoff, Davy and Picton (Queen) Streets and Lots 69 and 70.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/98855124.jpg,,988.5.512.4,https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/thumbs/98855124.jpg,,Block 32 and Lots 69 and 70,
1937,,,,,,,,4/20/1905,Postcard,"A black and white image titled, ""Clock Tower, Queen St., Niagara-on-the-Lake, Ontairo."" A British flag can be seen flying on a flagpole in front of the tower and there is a car parked on the street to the right. The reverse of the postcard is blank. ""Published by F.H. Leslie, Limited, Niagara Falls, Ont.""",https://s3.amazonaws.com/pastperfectonline/images/museum_74/039/2007015028.jpg,,2007.015.028,https://s3.amazonaws.com/pastperfectonline/images/museum_74/039/thumbs/2007015028.jpg,,"Queen Street, Memorial Clock Tower, Cenotaph, First World War",
1937,,,,,,,,4/20/1905,"Print, Photographic",Photograph of a 2 year old Jane Walsh standing on the Cannon Stand in Simcoe Park.,https://s3.amazonaws.com/pastperfectonline/images/museum_74/049/2006013023.jpg,,2006.013.023,https://s3.amazonaws.com/pastperfectonline/images/museum_74/049/thumbs/2006013023.jpg,,"Military, Cannon, Simcoe Park, Children",
1937,,,,,,,,4/20/1905,Print:Photographic,"Niagara High School Class 1937-38 photo with Principal, H.J. Dignan B.A.Dimensions: 17.5 X 57.5 CM",https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/992195.jpg,,992.195,https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/thumbs/992195.jpg,,"Niagara High School Class 1937Photograph, Print Photo",
1937,,,,,,,,4/20/1905,Print:Photographic,A Photograph Print of the Lincoln County Council from 1937. The Photo was done by Whyte of St. Catharines.,https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/99502207.jpg,,995.022.07,https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/thumbs/99502207.jpg,,"Photograph Print Lincoln County Council from 1937Photo, Whyte of St. Catharines",
1937,,,,,,,,4/20/1905,Report,"The 42nd Annual Report for the Niagara Historical Society from the year 1939. The report incudes a forward by the President, C.H.E Smith, reports from the secretery and corresponding secretery, and the Curator, Catherine Creed. Included is also a list of items taken into the collection and a list of members.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/073/2015001089.jpg,,2015.001.089,https://s3.amazonaws.com/pastperfectonline/images/museum_74/073/thumbs/2015001089.jpg,,,
1936,,,,,,,,4/19/1905,Shoes,"Punch cut, purple suede peep-toe evening pumps with criss-cross straps and two tone gray leather insoles.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/051/98818(a_b).jpg,,988.18(A&B),https://s3.amazonaws.com/pastperfectonline/images/museum_74/051/thumbs/98818(a_b).jpg,,,
1936,,,,,,,,4/19/1905,Letter,Letter from Mary Servos regarding recent developments and the Quilting and Corn Husking Bee at Palatine Hill. Date 8 Dec1936,https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/9885471.jpg,,988.5.471,https://s3.amazonaws.com/pastperfectonline/images/museum_74/061/thumbs/9885471.jpg,,Quilting and Corn Husking Bee at Palatine Hill,
1936,,,,,,,,4/19/1905,"Print, Photographic","Canadian Canners Ltd, Factory #22, St. Davids. Photograph of the line-workers taken in 1936. Commercial fruit growing was started in Niagara between 1825 and 1830 when John Durham set out a large peach orchard on the River Rd near Queenston now known as 'Fisher Farm'. The first factory to can fruit in Niagara was set up in St. Davids in 1897 in an old flour mill. This building burned down in 1923 and a new plant erected in 1924. St. Davids was a good location for the factory due to large peach farms located in the region and the local access to good roads and railroads in the St. Davids area. Factory #22 was in operation until 2008 when the owners (CanGro) decided to close the plant.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/005/2008024003.jpg,,2008.024.003,https://s3.amazonaws.com/pastperfectonline/images/museum_74/005/thumbs/2008024003.jpg,,"Canadian Canners Ltd, Factory #22Canning Factory, Fruit Farming, Agriculture, Cangro Foods",
1936,,,,,,,,4/19/1905,"Print, Photographic","A photograph of a crowd surrounding the Canadian Vimy Memorial in Vimy, France. This image may be from the dedication ceremony that took place on July 26, 1936.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/047/9845224.jpg,,984.5.224,https://s3.amazonaws.com/pastperfectonline/images/museum_74/047/thumbs/9845224.jpg,,"Vimy Ridge Memorial Commemoration, First World War, Great War, WWI",
1936,,,,,,,,4/19/1905,Print:Photographic,"Photograph of the1936 Lincoln County Council outside the Lincoln County Courthouse building in St. Catharines.Names:I.E. Claus, Deputy Reeve Clinton Twp.N.D. Miller Deputy Reeve, Louth TwpStanley Young, Reeve, Caistor TwpFred Boulter, Reeve South Grimsby TwpAlex E. Groff, Reeve Clinton TwpFrank E. Weir, Road SuperintendentA.W. Marwquis, County SolicitorHarvey Fawell, Reeve Louth TwpW.H. Millward, Asst. Clerk and Treas.W.C. Nickerson, Reeve Grantham TwpWilliam H. Harrison, Reeve NOTLJean B. Davidson, Asst Road SuperintententW.D. Blackwood, Reeve Port DalhousieE.H. Hack, Deputy Reeve, Grantham Twp.J.R. Kennedy, Reeve BeamsvilleR.G. Dawson, Deputy Reeve Niagara TwpFrank Sifton, Superintendent Industrial HomeA. Zimmerman, MessengerPeter Graham, Deputy Reeve North Grimsby TwpJohn Lampman, Reeve Gainsboro TwpCamby Wismer, County Clerk and TreasurerJohn E. Lawson (Warden), Reeve North Grimsby TwpStanley Stirling, Reeve Niagara TwpH.G. Mogg, Reeve Grimsby TownWilliam E. Nesbitt, Reeve Merritton",https://s3.amazonaws.com/pastperfectonline/images/museum_74/068/99502203-2.jpg,,995.022.03,https://s3.amazonaws.com/pastperfectonline/images/museum_74/068/thumbs/99502203-2.jpg,,Lincoln County Council,
1935,,,,,,,,4/18/1905,Hat:Straw,"The Shuttleworth, a straw hat with black ribbon decoration. Sold by Esslestone, H.J & Son, St. Catharines, Ontario to George E. Cours, C.L.U. General Insurance, Niagara-on-the-Lake. The hat has a leather sweat band on the inside marked twice, and is size 7 1/4.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/051/9872.jpg,,987.2,https://s3.amazonaws.com/pastperfectonline/images/museum_74/051/thumbs/9872.jpg,,,
1935,,,,,,,,4/18/1905,Booklet,"Financial Statements and Auditors' Report of the Town of Niagara for 1935.Details for Receipts-General Account $97,082.13. Expenditure-General Account $97,082.13.Note: receipts and expenditures for Waterworks, Public Library, Board of Education, Hydro Commission separate.Also details of general expense, Assets, Liabilities for General Account.Separate Waterworks, Public Library, Board of Education, Hydro Commission receipts, expenditure, assets and liabilities.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/068/98954121.jpg,,989.5.412.1,https://s3.amazonaws.com/pastperfectonline/images/museum_74/068/thumbs/98954121.jpg,,"Town of Niagara Financial Statements and Auditors' Report for the Year Ending December 31st, 1935",
1935,,,,,,,,4/18/1905,List,This document is the Voters' list for 1935 for the Municipality of the Township of Niagara.,https://s3.amazonaws.com/pastperfectonline/images/museum_74/089/1999005073.jpg,,1999.005.073,https://s3.amazonaws.com/pastperfectonline/images/museum_74/089/thumbs/1999005073.jpg,,Brennan Printing Companyvoters' listvoter's listpolling divisionelection,
1935,,,,,,,,4/18/1905,Photograph,"Photograph noted as ""Alymer Factory #22 St.Davids Ont. Sept 1935""Commercial fruit growing was started in Niagara between 1825-1830 when John Durham set out a large peach orchard on the River Rd near Queenston now known as 'Fisher Farm'. The first factory to can fruit in Niagara was set up in St. Davids in 1897 in an old flour mill. This building burned down in 1923 and a new plant erected in 1924. St. Davids was a good location for the factory due to large peach farms located in the region and the local access to good roads and railroads in the St. Davids area. Factory #22 was in operation until 2008 when the current owners (CanGro) decided to close the plant.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/007/2010012.jpg,,2010.012.001,https://s3.amazonaws.com/pastperfectonline/images/museum_74/007/thumbs/2010012.jpg,,Canning Factory,
1935,,,,,,,,4/18/1905,Postcard,"Black and white photo postcard showing two natives standing in front of a monument. Plaque on monument reads ""Fort Ellice. Established at Beaver Creek, 1881, by the Hudson's Bay Co. replacing earlier posts of this and North West Companies �"". There is a 2-cent Canadian stamp cancelled in Birtle Manitoba on Aug 4, 1935. Addressed in black pen to ""Mr. Fred Williams 'Mail & Empire', Toronto, Ontario"". Address has been crossed out in pencil and replaced with ""Try 1310 Roncesvalles"". Inscription reads ""Birtle Manitoba. Dear Mr. Williams. I live in Toronto but am here on holidays, have been to see this new cairn & that you might be interested in it. Will be seeing Mrs. Boulton, wife of Major Boulton of the semts (?). She is 82. When I come back will be in to see you as was very interested in the Rebellion conversation. My dad came west in 1879. Mrs. Edyth J. Maddock."".",https://s3.amazonaws.com/pastperfectonline/images/museum_74/049/199808976.jpg,,1998.089.76,https://s3.amazonaws.com/pastperfectonline/images/museum_74/049/thumbs/199808976.jpg,,"Monument, Fort Ellice, Beaver Creek, Hudson's Bay Company, First Nations",
1935,,,,,,,,4/18/1905,Postcard,"A sepia coloured image on a postcard titled, ""Navy Hall, Niagara-on-the-Lake, Ontario."" The photo was taken from the river side of the building, showing a walled in garden. The reverse has no message but the publishers note, ""Photogelatine Engraving Co., Limited, Ottawa."" is placed in the middle, with their logo ""PE CO Ottawa"" in a maple leaf underneath.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/039/2007015027.jpg,,2007.015.027,https://s3.amazonaws.com/pastperfectonline/images/museum_74/039/thumbs/2007015027.jpg,,,
1935,,,,,,,,4/18/1905,Postcard,"Black and white photo postcard showing a garden leading to a two-story structure. Addressed to Master Peter Sullivan, c/o Miss R. Bradley, East Lake Road, Auburn, N. S. Includes a 2 cent Canadian stamp cancelled in Niagara-on-the-Lake on Aug 25, 1935. Inscription reads ""I rec 2 cards re (?). Thanks so much. Glad you are having a (?) time but the (?) misses you. Lots of (?) (?) & the (?) will soon be over. Pretty hot here. Love from both of us. Madeleine S."" Also written across the back of the card is ""(?)urley Kingston 6262 J.""The house in the photo is ""Demeath"" as seen on the front in writing. Demeath is the former home of Dr. Kerr and is located at 69 Prideaux Street, Niagara-on-the-Lake.",https://s3.amazonaws.com/pastperfectonline/images/museum_74/039/2010005001.jpg,,2010.005.001,https://s3.amazonaws.com/pastperfectonline/images/museum_74/039/thumbs/2010005001.jpg,,,
