Media,Headline,Media Caption,Display Date,Text,Group
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231862.jpg,"Record, Bookkeeping",982.318.62,"January 1, 1831","Account of Jacob Gonder (Gander) with James Cummings. Items purchased are; sundry goods, tin stove, nails, tobacco, tea, mustard, cotton, salts, buttons, axes, Brandy, allspice, cloth and whiskey.First page is dated January 1, 1830 through October 12. Inside is October 13 through December 30.Cash payments were made April 27 and December 24, 1830.The amount due was 24 pounds, 9 shillings and 6.25 pence.",household goodsrecord keepingbusinessmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231863.jpg,"Record, Bookkeeping",982.318.63,1830,"This is a receipt between Jacob Gonder (Gander) and Jacob Osman.One side is a list of items Osman purchased from Gonder while the other side is a tally of days Osman worked for Gander.Dates begin May 27, 1830 through August 17.",tenantfarm handlaboureraccountrecord keepingmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231864.jpg,"Record, Bookkeeping",982.318.64,1833,"This is a receipt between Jacob Gonder (Gander) and Jacob Osman.Dates begin May 27 through November 12, 1830 and then April 19, 1833.Osman worked 39.75 days which equals 39.75 dollars.The backside is a list of items purchased in 1829 by Jacob Osman",tenantfarm handlabourermerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231865.jpg,"Record, Bookkeeping",982.318.65,1830-33,"Account of Jacob Osman with J. Gonder (Gander). Dates begin 1829 through April 1833. Osman purchased items such as tobacco and dry goods. He paid his balance by working 34 days in 1829 and 39.75 days in 1830.On the reverse is an account log starting April 19, 1830 through May 1, 1832. Between Godlieb Staub and J. Gander. Staub did work such as repairing fences and sorting potatoes.On this same side is a tally of work days completed and a page length note written in German.",tenantfarm handlabourermerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231867.jpg,"Record, Bookkeeping",982.318.67,1832-37,"David Gonder (Gander)'s account of articles furnished to him. Starting May 5, 1832 through September 1837.David borrowed money to pay the tailor and for a license. He bought a young horse, plough and harrow, seed and other farm items.In 1836 and 1837 he had a transaction for 4 bushells of spring wheat, 9 bushels of winter wheat, 2 bushels of spring wheat and 1/2 bushel of clover seed.",farm suppliesfarmer
https://s3.amazonaws.com/pastperfectonline/images/museum_74/082/98231869.jpg,"Record, Bookkeeping",982.318.69,1833,"Account record of Jacob Gonder (Gander) to James Cummings. Dates start January 1, 1833 through December 21, 1833. Below the purchases is a list of payments. as of January 1, 1834 Jacob Gander owed 14 pounds, 14 shillings and 6 pence.He mostly bought tobacco and tea. He also bought ""summons and copies for militia men"", an almanac, fabric and rope.",militia menpurchasesaccountmerchant
https://s3.amazonaws.com/pastperfectonline/images/museum_74/081/99400422.jpg,"Record, Burial",994.004.22,1828,"Funeral notice of Ralfe Clench, Esquire to be held January 19, 1828 at 12 o'clock.",Funeral noticeClench House234 Johnson Stinternment
https://s3.amazonaws.com/pastperfectonline/images/museum_74/008/22554.jpg,"Record, General",225.54,1895,"Document from the Parks & Tree Committee in 1895. It is a plan of Simcoe Park with recommendations. The park was not improved until 1901. The Plan shows the creek that  use to go through the park and continue down Prideaux Street. This creek is why Simcoe Park has a ""valley"" running through it.The road along the bottom of the plan is Picton Street. It shows Long's on the corner (left side), Mrs. Seatomes (?) and another name along the Street. St. Marks Anglican Church and the Rectory are shown at the top, along Byron Street. It also shows gates at the park entrances and a bridge along the walk.",Simcoe ParkParks and Recreation
https://s3.amazonaws.com/pastperfectonline/images/museum_74/008/90029.jpg,"Record, Legal",900.29,15 May 1816,"Copy of a letter written by J.W. Crooks in May 1816 dicussing the creation, as requested by freeholders residing in Four Mile Creek, from below the hill of the late Joseph Clements, in a direct line to a beach tree of Four Mile Creek, below the barn of Mr. James Clement.  Requesting John Chrisler, pathmaster, to begin work on the proposed road.",
https://s3.amazonaws.com/pastperfectonline/images/museum_74/070/2018016004.jpg,"Record, Military",2018.016.004,"August 15, 1891","Appointment of Lieutenant Richard Cunningham Windeyer to 2nd Lieutenant of the No. 7 Company of the 36th ""Peel"" Regiment commencing on August 15, 1891. Richard C. Windeyer's military career began when he joined the 36th (Peel) Regiment in 1890. He would have attended the summer militia training camps at Niagara during this time and even took military courses at the Royal Military College in Kingston. Over the course of his service with the 36th he was promoted to Captain, a position which he held for 10 years, until he was eventually promoted to Commanding Officer. When the First World War began, he was given the command of the 74th Battalion of the Canadian Expeditionary Force which began recruiting on June 30, 1915 and trained at Niagara Camp starting on July 29th of the same year. The recruits of the 74th Battalion were supplied by four different regiments, these being the Queen's Own, 10th Royal Grenadiers, 36th Peel Regiment and the 48th Highlanders. His men took part in the Great Trek on October 18, 1915 when the officers of Military District #2 decided that the men should make a 112 km march to their winter quarters in Toronto. The march was set up as a tactical exercise based on a mock war. The troops at Niagara were to make their way through enemy- controlled territory to reinforce their allies in Toronto.When asked if the 74th was ready for the front, Windeyer said it all depended upon what front they were going to and what kind of warfare they would have to take part in. ""I could train intelligent men in three months for trench warfare"" said the Colonel. ""My men have entered into every phase of training, but we have not had sufficient field work during the winter owing to the weather. The trek [The Great Trek] from Niagara was a splendid experience for the men, they got a taste of the real thing in movement on a large scale, and the surprise attacks kept the interest alert all the time."" Windeyer never saw the theater of war, in fact he was all set to go overseas with his men-his trunk was loaded aboard the ship-when he received notice that he would not being going. He was later given command of Niagara Camp for a short period of time.",36th Regiment 36 Regiment 74th Battalion 74 Battalion Niagara Camp First World War World War One InfantryCanadian Expeditionary Force CEFMilitia
https://s3.amazonaws.com/pastperfectonline/images/museum_74/081/9915157(a_b).jpg,"Record, Military",991.5.157(A&B),1846-1850,"These two pages contain the names and dates of commission for men, including rank, who joined the 1ST, 2ND, 3RD, and 4TH Battalion of the Lincoln Militia. The dates of commission are from the 1840's through to the early 1850's.Lieutenant Colonel     Daniel McDougallMajor                          Joseph ClementMajor                          E.C. CampbellCaptain                        Robert Miller     ""                              Johnson Clench     ""                              F.A.B. Clench     ""                              Benjamin Lawrence     ""                              Peter B. Clement     ""                              Wm.B. Winterbottom     ""                              Alex G. Thompson      ""                             William HopeLieutenant                    John Young      ""                             Adam Flanagan      ""                             Richard Hiscott      ""                             Wm. H. Woodruff      ""                              John McClelland      ""                             Gilbert McMicking      ""                             John McFarland      ""                             Charles Currie      ""                             Joseph A. WoodruffEnsign                          Robert Ball      ""                             Wm. G. Fields      ""                             Peter C, Servos      ""                             Henry Charles      ""                             Francis R. Ball      ""                             James Hescott      ""                             Alex Swinton      ""                             Charles H. Powell      ""                             William GoringAdjutant Lieut.            Richard HescottQuarter Master            John SwintonSurgeon                        Duncan Campbell     ""                              Alex McDougall2nd Battalion LincolnLieutenant Colonel       John ClarkMajor                           Roland McDonald    ""                               Thomas AdamsCaptain                        Francis Hall      ""                             James Robertson      ""                             Wm. E. Parnell      ""                             Thomas Towers      ""                             Walter Carns      ""                             Thomas Burns      ""                             Chas. Donaldson      ""                             Peter H. Ball      ""                             Francis A. Goring      ""                             Wm. M. EcclesLieutenants                  Wm. N. Hutt       ""                            James Taylor       ""                            George A. Clark       ""                            Geo. W. Robertson       ""                            Walter Osterhout       ""                            Thos. F. Sampson       ""                            John S. Clark       ""                            Thos. R. Merritt       ""                            Edwd. Vanderlip       ""                            James Bassy       ""                            Angus CookEnsigns                        John W. Campman       ""                            John C. Bassy       ""                            Geo. W. Wright       ""                            James Jacob Ball       ""                            John H. Martindale       ""                            Frederick F. Ball       ""                            William Junkins       ""                            Harvey N. McKinney       ""                            John R. Cooke       ""                            Richard DunnAdjutant Lieut.            Angus CookQuarter Master            Bernard Foley3rd Battalion LincolnLieutenant Colonel       Elias AdamsMajor                           Adam KonkleCaptain                        William Adams       ""                            Daniel Gregory       ""                            Josh Simmerman       ""                            Cyrus Summer       ""                            James Hare       ""                            Peter Hostrasser       ""                            Solomon Secord       ""                            Philip Gregory       ""                            Jeremiah Simmerman       ""                            David Davis       ""                            George Grass       ""                            William Gregory       ""                            John Claus       ""                            Ezekiel Marlatt       ""                            George Keating       ""                            William SimmermanEnsigns                         Israel Snyder       ""                             John Henry       ""                            Tillman Willis       ""                            Mathias Konkle       ""                            Nathan Pawling       ""                            Henry McClean       ""                            Thomas  Briggs       ""                            Robert Courley Crum       ""                            John SimmermanAdjutant                      Thomas R. GregoryQuarter Master            Jacob JohnsonSurgeon                        Allan Woolverton4th Battallion LincolnLieutenant Colonel       Adam SimmermanMajor                           Peter HareCaptain                        Jacob Vaughan        ""                           Robert Waddell        ""                           Charles Anderson        ""                           William Taylor        ""                           John M. Camp        ""                           Robert F. Nellis        ""                           James Lynburner (Lymburner?)        ""                           Leonard Heaslip        ""                           Andrew P. Muir        ""                           John Pettit        ""                           Robert LymburnerLieutenant                   John Gee        ""                           John Book        ""                           Adam Snyder        ""                           William B. Merritt        ""                           Cortland White        ""                           John Nixon        ""                           John Ness        ""                           William HenryEnsign                          John Haeslip       ""                           William McPherson       ""                            Horace Johnson       ""                            John W. Lownsbury (Lounsbury)       ""                            William Nixon Jr.       ""                            Robert ComfortQuarter Master            William NixonSurgeon                        Jonathan WoolvertonIndependent Troop of CavalryCaptain                   James R. BensonLieutenant              Thomas BateCornet                    Henry BrownleeIndependent Artillery Co.Captain                  James W.O. Clark2nd Captain            David BurtchLieutenant              W. Ralph Hare",militiamajorlieutenantensignadjutantcaptainQuarter mastersurgeoncommission
